@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.762,0.873,n
0.537,0.360,p
0.783,0.857,n
0.444,0.078,p
0.661,0.805,n
0.854,0.742,p
0.411,0.162,p
0.769,0.057,p
0.811,0.357,p
0.452,0.976,n
0.763,0.807,n
0.101,0.500,n
0.750,0.052,p
0.088,0.373,n
0.266,0.667,p
0.906,0.495,p
0.294,0.643,n
0.422,0.748,n
0.682,0.691,n
0.665,0.845,n
0.877,0.451,p
0.042,0.284,n
0.316,0.281,p
0.094,0.157,n
0.423,0.991,n
0.190,0.580,n
0.535,0.213,p
0.755,0.964,n
0.764,0.339,p
0.531,0.375,p
0.182,0.848,n
0.406,0.455,n
0.240,0.778,n
0.438,0.094,p
0.546,0.567,n
0.489,0.205,p
0.018,0.290,n
0.002,0.996,n
0.615,0.339,n
0.071,0.209,n
0.557,0.176,n
0.569,0.540,n
0.610,0.234,p
0.713,0.605,p
0.359,0.403,n
0.620,0.550,p
0.789,0.154,p
0.238,0.527,n
0.562,0.592,n
0.186,0.170,p
0.355,0.617,n
0.769,0.179,p
0.754,0.165,p
0.628,0.929,n
0.266,0.670,n
0.585,0.005,p
0.179,0.020,p
0.714,0.851,n
0.141,0.617,n
0.482,0.560,n
0.527,0.070,p
0.693,0.518,n
0.871,0.209,p
0.737,0.790,p
0.578,0.345,p
0.568,0.385,p
0.426,0.587,n
0.171,0.619,n
0.211,0.159,p
0.142,0.883,n
0.922,0.445,p
0.633,0.364,p
0.414,0.073,p
0.826,0.402,p
0.460,0.271,p
0.762,0.018,p
0.378,0.601,n
0.633,0.154,n
0.692,0.479,p
0.587,0.169,p
0.193,0.411,n
0.830,0.307,p
0.696,0.043,p
0.036,0.102,n
0.942,0.831,n
0.760,0.013,p
0.212,0.273,n
0.775,0.165,p
0.249,0.292,n
0.312,0.163,p
0.714,0.994,n
0.313,0.967,n
0.593,0.169,p
0.364,0.747,n
0.527,0.161,p
0.372,0.757,n
0.312,0.121,p
0.570,0.936,n
0.054,0.401,n
0.803,0.070,p
0.062,0.079,n
0.323,0.744,n
0.759,0.628,p
0.136,0.408,n
0.951,0.570,n
0.922,0.611,p
0.873,0.673,p
0.167,0.451,n
0.783,0.155,p
0.709,0.844,n
0.081,0.833,n
0.431,0.513,n
0.501,0.140,p
0.282,0.320,n
0.878,0.386,p
0.397,0.178,p
0.927,0.330,n
0.786,0.675,p
0.704,0.640,p
0.417,0.134,p
0.220,0.476,n
0.671,0.375,p
0.850,0.419,p
0.616,0.190,n
0.749,0.229,p
0.403,0.672,n
0.488,0.476,n
0.110,0.687,n
0.762,0.673,p
0.611,0.633,n
0.824,0.975,p
0.374,0.331,p
0.979,0.912,n
0.883,0.199,p
0.043,0.842,n
0.737,0.846,n
0.835,0.742,n
0.745,0.997,p
0.861,0.909,n
0.354,0.007,p
0.454,0.781,n
0.365,0.696,n
0.306,0.655,n
0.077,0.057,p
0.281,0.375,n
0.130,0.805,n
0.703,0.333,p
0.776,0.482,p
0.994,0.919,n
0.782,0.761,n
0.933,0.210,p
0.187,0.055,p
0.864,0.311,p
0.632,0.437,p
0.405,0.975,n
0.453,0.529,n
0.387,0.545,n
0.910,0.684,p
0.314,0.213,p
0.747,0.409,p
0.151,0.804,n
0.424,0.033,p
0.559,0.683,n
0.353,0.736,n
0.719,0.623,p
0.309,0.714,n
0.589,0.210,n
0.123,0.719,n
0.018,0.777,n
0.553,0.054,p
0.384,0.868,n
0.783,0.232,p
0.099,0.068,p
0.358,0.022,p
0.810,0.191,p
0.077,0.539,n
0.502,0.767,p
0.767,0.487,p
0.609,0.634,p
0.419,0.612,n
0.197,0.189,n
0.840,0.811,n
0.947,0.739,p
0.696,0.959,n
0.403,0.303,p
0.519,0.862,n
0.627,0.929,n
0.822,0.632,p
0.112,0.209,n
0.981,0.107,p
0.247,0.754,n
0.238,0.084,p
0.118,0.649,n
0.371,0.392,n
0.669,0.008,p
0.739,0.777,n
0.735,0.904,n
0.348,0.202,p
0.184,0.020,p
0.631,0.556,n
0.146,0.010,p
0.263,0.565,n
0.651,0.761,n
0.836,0.538,n
0.944,0.242,p
0.574,0.858,p
0.793,0.107,p
0.413,0.081,p
0.039,0.416,n
0.010,0.344,n
0.140,0.438,n
0.602,0.386,p
0.582,0.334,p
0.044,0.824,n
0.841,0.158,p
0.087,0.884,p
0.515,0.929,n
0.973,0.520,p
0.944,0.576,p
0.694,0.058,p
0.853,0.826,n
0.328,0.703,n
0.517,0.573,n
0.037,0.012,p
0.592,0.388,p
0.955,0.665,p
0.309,0.562,n
0.129,0.209,n
0.293,0.243,p
0.312,0.273,p
0.166,0.779,p
0.480,0.436,p
0.066,0.361,n
0.615,0.776,n
0.432,0.032,p
0.130,0.066,p
0.443,0.551,n
0.452,0.241,p
0.890,0.573,p
0.691,0.951,p
0.860,0.305,p
0.268,0.719,n
0.991,0.210,p
0.168,0.165,p
0.803,0.500,p
0.169,0.094,n
0.492,0.028,p
0.300,0.052,p
0.257,0.095,p
0.714,0.224,n
0.412,0.742,n
0.165,0.519,n
0.077,0.124,n
0.737,0.684,n
0.865,0.262,n
0.768,0.742,n
0.204,0.069,p
0.935,0.296,p
0.410,0.923,n
0.205,0.883,n
0.418,0.147,p
0.715,0.532,p
0.835,0.352,p
0.412,0.804,n
0.043,0.505,n
0.628,0.926,n
0.000,0.699,p
0.584,0.357,p
0.102,0.791,n
0.053,0.015,p
0.396,0.544,n
0.403,0.526,n
0.605,0.663,n
0.558,0.751,n
0.258,0.241,p
0.443,0.811,n
0.605,0.712,n
0.486,0.465,p
0.431,0.338,p
0.577,0.538,p
0.024,0.277,n
0.497,0.091,p
0.163,0.199,n
0.346,0.839,n
0.119,0.335,n
0.253,0.594,n
0.527,0.902,n
0.424,0.232,p
0.522,0.881,n
0.697,0.579,p
0.036,0.809,n
0.932,0.514,p
0.963,0.624,p
0.914,0.125,p
0.244,0.477,p
0.449,0.084,n
0.588,0.361,p
0.013,0.429,n
0.021,0.558,n
0.401,0.052,p
0.442,0.191,p
0.130,0.322,n
0.211,0.237,n
0.867,0.192,p
0.463,0.277,p
0.860,0.857,n
0.934,0.818,n
0.096,0.100,n
0.731,0.444,p
0.015,0.866,n
0.758,0.484,p
0.706,0.111,p
0.686,0.772,n
0.558,0.034,p
0.290,0.305,n
0.083,0.892,n
0.488,0.464,p
0.016,0.323,n
0.291,0.279,p
0.010,0.745,n
0.341,0.005,p
0.577,0.369,p
0.870,0.041,p
0.641,0.945,n
0.117,0.935,n
0.317,0.630,n
0.633,0.264,p
0.363,0.053,p
0.699,0.406,p
0.398,0.782,n
0.508,0.362,p
0.939,0.326,p
0.339,0.626,n
0.602,0.887,p
0.162,0.792,n
0.756,0.304,n
0.787,0.386,p
0.798,0.320,p
0.838,0.109,p
0.518,0.200,p
0.404,0.239,p
0.454,0.103,p
0.274,0.009,p
0.500,0.750,n
0.210,0.028,p
0.514,0.599,p
0.099,0.874,n
0.355,0.327,p
0.650,0.156,p
0.192,0.572,p
0.109,0.924,p
0.985,0.010,p
0.096,0.955,n
0.859,0.050,p
0.891,0.130,p
0.050,0.837,n
0.763,0.025,n
0.899,0.601,p
0.664,0.960,n
0.509,0.288,p
0.521,0.532,n
0.703,0.788,n
0.738,0.975,n
0.087,0.666,n
0.181,0.871,n
0.084,0.005,p
0.463,0.763,n
0.196,0.840,n
0.503,0.136,p
0.419,0.627,n
0.273,0.672,n
0.809,0.671,n
0.991,0.524,p
0.918,0.233,n
0.580,0.999,n
0.226,0.452,n
0.306,0.486,n
0.416,0.729,n
0.742,0.425,p
0.889,0.957,n
0.534,0.366,p
0.762,0.767,n
0.814,0.134,p
0.838,0.436,p
0.984,0.790,p
0.053,0.030,p
0.664,0.518,p
0.341,0.169,p
0.710,0.223,p
0.668,0.981,n
0.133,0.678,n
0.098,0.503,n
0.035,0.491,n
0.885,0.615,p
0.760,0.181,p
0.983,0.352,p
0.117,0.749,n
0.027,0.664,n
0.317,0.099,p
0.569,0.466,p
0.925,0.409,p
0.783,0.266,p
0.600,0.425,p
0.795,0.256,p
0.739,0.943,n
0.690,0.331,p
0.183,0.987,n
0.248,0.321,n
0.570,0.305,p
0.677,0.321,p
0.057,0.176,n
0.712,0.438,p
0.931,0.710,p
0.075,0.741,p
0.060,0.966,n
0.197,0.356,n
0.291,0.173,p
0.882,0.678,p
0.179,0.984,n
0.264,0.972,n
0.234,0.021,p
0.355,0.851,n
0.423,0.522,n
0.221,0.680,n
0.575,0.330,p
0.699,0.867,n
0.668,0.612,p
0.592,0.258,n
0.660,0.454,p
0.429,0.399,p
0.718,0.128,p
0.539,0.031,p
0.993,0.680,n
0.702,0.126,p
0.517,0.309,p
0.994,0.272,p
0.137,0.956,p
0.916,0.315,p
0.040,0.320,n
0.806,0.950,n
0.679,0.241,p
0.654,0.208,p
0.679,0.297,p
0.824,0.730,p
0.198,0.589,n
0.110,0.715,n
0.423,0.827,n
0.063,0.085,n
0.833,0.663,p
0.301,0.303,n
0.228,0.456,n
0.810,0.360,p
0.265,0.764,n
0.729,0.789,n
0.987,0.824,p
0.552,0.629,n
0.979,0.800,p
0.516,0.776,n
0.035,0.123,p
0.222,0.044,p
0.371,0.913,n
0.265,0.221,p
0.379,0.494,n
0.335,0.767,n
0.121,0.477,n
0.775,0.286,p
0.704,0.841,n
0.339,0.833,n
0.482,0.648,n
0.727,0.940,n
0.245,0.152,p
0.921,0.864,n
0.907,0.362,p
0.149,0.674,n
0.129,0.756,n
0.434,0.474,n
0.433,0.605,n
0.567,0.840,n
0.458,0.599,n
0.400,0.185,p
0.505,0.763,n
0.297,0.206,p
0.448,0.108,p
0.476,0.833,n
0.330,0.084,n
0.708,0.464,p
0.165,0.694,n
0.548,0.835,n
0.666,0.135,p
0.128,0.480,n
0.284,0.583,n
0.648,0.698,n
0.210,0.314,n
0.643,0.855,n
0.306,0.079,p
0.617,0.854,n
0.115,0.348,n
0.895,0.946,n
0.530,0.614,n
0.677,0.359,p
0.015,0.465,n
0.946,0.150,p
0.833,0.581,p
0.616,0.441,p
0.682,0.277,p
0.633,0.878,n
0.357,0.594,p
0.704,0.420,n
0.016,0.562,n
0.144,0.808,n
0.264,0.355,p
0.581,0.616,n
0.685,0.436,p
0.657,0.555,p
0.506,0.412,p
0.687,0.776,n
0.444,0.939,n
0.793,0.738,n
0.209,0.253,n
0.487,0.419,p
0.863,0.630,p
0.235,0.693,n
0.996,0.265,p
0.755,0.829,n
0.294,0.200,p
0.674,0.009,p
0.791,0.162,p
0.062,0.167,n
0.137,0.486,n
0.838,0.509,p
0.450,0.196,p
0.815,0.647,p
0.912,0.026,p
0.339,0.051,n
0.863,0.070,p
0.478,0.068,p
0.935,0.361,p
0.996,0.296,p
0.819,0.917,n
0.795,0.018,p
0.397,0.350,p
0.776,0.521,p
0.944,0.226,p
0.634,0.358,p
0.010,0.999,n
0.588,0.288,p
0.870,0.044,p
0.973,0.521,p
0.306,0.339,n
0.782,0.110,p
0.821,0.644,p
0.245,0.382,n
0.742,0.035,p
0.433,0.605,n
0.930,0.599,p
0.215,0.677,n
0.529,0.932,n
0.167,0.965,n
0.880,0.503,p
0.955,0.835,n
0.553,0.185,p
0.118,0.123,n
0.392,0.043,n
0.919,0.909,p
0.950,0.781,p
0.616,0.015,p
0.810,0.056,p
0.878,0.416,p
0.267,0.749,n
0.383,0.900,n
0.000,0.780,n
0.527,0.071,p
0.194,0.241,n
0.078,0.978,n
0.870,0.188,p
0.069,0.093,p
0.083,0.388,n
0.743,0.597,p
0.546,0.007,n
0.313,0.127,p
0.631,0.879,n
0.368,0.976,n
0.484,0.333,p
0.615,0.185,n
0.065,0.979,n
0.198,0.595,n
0.173,0.053,p
0.330,0.895,n
0.199,0.766,n
0.845,0.427,p
0.629,0.368,p
0.468,0.469,p
0.452,0.128,p
0.205,0.373,p
0.286,0.589,n
0.777,0.581,p
0.682,0.052,p
0.297,0.479,n
0.315,0.634,n
0.737,0.254,p
0.476,0.712,n
0.322,0.905,n
0.788,0.927,n
0.237,0.735,n
0.234,0.446,n
0.307,0.125,p
0.808,0.451,p
0.088,0.370,n
0.759,0.182,p
0.750,0.384,p
0.035,0.180,n
0.357,0.199,p
0.585,0.359,p
0.496,0.643,n
0.418,0.351,p
0.526,0.208,p
0.898,0.213,p
0.131,0.986,n
0.444,0.001,p
0.686,0.185,p
0.034,0.822,n
0.643,0.818,n
0.669,0.163,p
0.442,0.385,p
0.733,0.819,n
0.341,0.566,n
0.149,0.778,p
0.512,0.049,p
0.546,0.175,p
0.249,0.563,n
0.689,0.650,n
0.072,0.901,n
0.188,0.743,n
0.261,0.391,n
0.537,0.568,n
0.831,0.945,n
0.164,0.840,n
0.429,0.381,p
0.272,0.859,n
0.760,0.234,p
0.791,0.544,p
0.103,0.683,n
0.774,0.034,p
0.986,0.136,p
0.788,0.199,p
0.903,0.619,p
0.840,0.223,p
0.825,0.075,p
0.630,0.786,n
0.102,0.562,n
0.078,0.988,n
0.861,0.041,p
0.948,0.223,p
0.460,0.971,n
0.278,0.850,n
0.781,0.517,n
0.710,0.865,n
0.614,0.704,n
0.439,0.157,p
0.798,0.576,n
0.858,0.719,p
0.071,0.263,n
0.475,0.752,n
0.161,0.292,n
0.972,0.783,n
0.761,0.465,p
0.178,0.997,n
0.270,0.094,p
0.568,0.059,p
0.959,0.013,p
0.212,0.316,n
0.624,0.930,n
0.857,0.516,p
0.404,0.652,n
0.744,0.955,n
0.215,0.225,n
0.589,0.059,p
0.965,0.942,n
0.112,0.809,n
0.974,0.201,p
0.227,0.693,n
0.948,0.772,n
0.891,0.554,p
0.474,0.279,p
0.458,0.018,p
0.549,0.775,n
0.272,0.866,p
0.471,0.566,n
0.072,0.868,n
0.485,0.050,p
0.369,0.745,n
0.547,0.519,p
0.557,0.350,p
0.434,0.364,p
0.103,0.659,n
0.476,0.127,p
0.443,0.733,p
0.798,0.078,p
0.583,0.129,p
0.176,0.798,n
0.938,0.709,p
0.864,0.540,n
0.115,0.033,p
0.596,0.656,n
0.918,0.056,p
0.923,0.597,p
0.488,0.906,n
0.967,0.682,p
0.892,0.377,p
0.572,0.267,p
0.722,0.427,p
0.266,0.801,n
0.004,0.034,n
0.036,0.799,n
0.804,0.500,p
0.296,0.013,p
0.625,0.482,p
0.361,0.353,p
0.393,0.423,n
0.825,0.647,p
0.709,0.578,p
0.851,0.130,p
0.200,0.820,n
0.923,0.205,p
0.017,0.807,n
0.688,0.538,p
0.706,0.272,p
0.769,0.898,n
0.378,0.775,n
0.269,0.897,n
0.632,0.970,n
0.803,0.313,n
0.643,0.670,n
0.241,0.536,n
0.704,0.926,n
0.185,0.197,n
0.535,0.933,p
0.508,0.521,n
0.385,0.497,n
0.106,0.632,n
0.554,0.505,p
0.464,0.603,n
0.837,0.297,p
0.401,0.939,n
0.218,0.853,n
0.495,0.922,n
0.902,0.011,p
0.274,0.606,n
0.514,0.568,p
0.661,0.527,p
0.757,0.167,p
0.290,0.678,n
0.309,0.285,p
0.576,0.528,p
0.879,0.190,p
0.584,0.054,n
0.319,0.342,n
0.889,0.447,p
0.509,0.193,p
0.558,0.799,n
0.668,0.893,n
0.010,0.090,n
0.957,0.876,p
0.992,0.832,p
0.621,0.371,n
0.289,0.625,n
0.886,0.493,p
0.600,0.409,p
0.613,0.523,p
0.894,0.757,p
0.259,0.466,n
0.138,0.815,n
0.827,0.602,p
0.530,0.928,n
0.004,0.599,p
0.851,0.970,n
0.461,0.296,p
0.972,0.503,p
0.912,0.518,n
0.994,0.773,p
0.221,0.401,n
0.041,0.343,n
0.049,0.592,n
0.939,0.872,n
0.076,0.839,n
0.775,0.766,n
0.613,0.671,n
0.912,0.889,n
0.680,0.000,n
0.334,0.297,p
0.436,0.228,p
0.094,0.992,n
0.212,0.390,n
0.419,0.612,n
0.688,0.051,p
0.610,0.072,p
0.109,0.090,p
0.724,0.034,p
0.018,0.357,n
0.268,0.440,n
0.340,0.505,n
0.824,0.377,p
0.687,0.262,p
0.135,0.804,n
0.024,0.382,n
0.262,0.817,n
0.542,0.687,n
0.599,0.190,n
0.004,0.059,n
0.530,0.912,n
0.790,0.996,n
0.536,0.757,n
0.206,0.758,n
0.147,0.835,n
0.129,0.682,n
0.548,0.511,p
0.358,0.023,p
0.026,0.603,n
0.234,0.702,n
0.711,0.651,p
0.134,0.541,n
0.461,0.575,n
0.288,0.391,n
0.495,0.462,p
0.087,0.208,n
0.826,0.383,p
0.835,0.490,p
0.489,0.718,n
0.060,0.044,p
0.947,0.726,p
0.145,0.846,n
0.194,0.634,n
0.777,0.417,p
0.261,0.720,n
0.097,0.715,p
0.980,0.128,p
0.442,0.296,p
0.123,0.399,n
0.109,0.428,n
0.738,0.782,n
0.097,0.644,n
0.228,0.900,n
0.520,0.393,p
0.282,0.793,n
0.259,0.729,n
0.347,0.673,n
0.621,0.879,p
0.326,0.414,n
0.348,0.066,p
0.716,0.088,p
0.547,0.135,p
0.821,0.834,n
0.031,0.062,n
0.627,0.563,p
0.070,0.841,n
0.043,0.771,n
0.406,0.348,p
0.356,0.387,n
0.926,0.536,p
0.843,0.192,p
0.945,0.921,n
0.552,0.892,n
0.884,0.273,p
0.545,0.066,p
0.141,0.647,n
0.066,0.063,p
0.483,0.861,n
0.370,0.744,n
0.701,0.600,p
0.193,0.014,p
0.112,0.563,n
0.863,0.111,p
0.635,0.221,p
0.869,0.756,p
0.324,0.713,n
0.388,0.737,n
0.645,0.178,p
0.256,0.143,p
0.065,0.553,p
0.340,0.779,p
0.434,0.748,n
0.949,0.365,p
0.478,0.014,p
0.297,0.355,p
0.617,0.106,p
0.977,0.575,n
0.886,0.522,p
0.370,0.262,p
0.721,0.278,n
0.019,0.917,n
0.766,0.286,p
0.782,0.754,n
0.173,0.529,n
0.637,0.464,p
0.837,0.986,n
0.020,0.184,n
0.900,0.099,p
0.837,0.140,p
0.100,0.066,p
0.233,0.868,n
0.431,0.208,p
0.768,0.295,p
0.594,0.980,n
0.234,0.805,n
0.512,0.010,p
0.591,0.958,n
0.320,0.771,n
0.847,0.087,p
0.389,0.591,n
0.085,0.243,n
0.148,0.919,n
0.205,0.323,n
0.689,0.739,n
0.116,0.999,n
0.353,0.721,n
0.743,0.199,p
0.196,0.650,n
0.507,0.764,n
0.015,0.833,n
0.587,0.269,p
0.383,0.552,n
0.288,0.093,p
0.964,0.686,p
0.004,0.268,n
0.538,0.663,p
0.615,0.132,p
0.836,0.634,p
0.173,0.179,p
0.329,0.239,n
0.636,0.309,p
0.909,0.156,p
0.513,0.084,p
0.312,0.634,n
0.503,0.486,p
0.670,0.834,n
0.778,0.792,n
0.777,0.036,p
0.828,0.233,p
0.378,0.084,p
0.977,0.591,p
0.021,0.168,n
0.991,0.844,p
0.317,0.052,p
0.211,0.571,n
0.364,0.293,p
0.746,0.102,p
0.486,0.664,n
0.100,0.270,n
0.470,0.177,p
0.382,0.900,n
0.911,0.961,n
0.675,0.125,p
0.033,0.239,n
0.363,0.372,n
0.828,0.658,n
0.146,0.566,p
0.999,0.470,p
0.742,0.450,p
0.546,0.619,n
0.517,0.492,p
0.749,0.796,p
0.111,0.150,n
0.623,0.295,p
0.166,0.638,n
0.108,0.786,n
0.158,0.950,n
0.096,0.368,n
0.829,0.205,p
0.507,0.521,n
0.884,0.287,p
0.937,0.232,n
0.561,0.133,p
0.847,0.788,n
0.653,0.722,n
0.700,0.318,p
0.584,0.359,n
0.969,0.354,p
0.377,0.484,n
0.628,0.849,n
0.412,0.414,n
0.387,0.650,p
0.558,0.224,p
0.987,0.128,p
0.653,0.962,n
0.800,0.887,n
0.383,0.985,p
0.497,0.949,n
0.229,0.946,n
0.199,0.143,p
0.486,0.424,p
0.037,0.288,n
0.130,0.745,n
0.628,0.790,n
0.621,0.560,p
0.918,0.239,p
0.350,0.890,n
0.388,0.627,n
0.362,0.741,n
0.848,0.087,p
0.282,0.197,p
0.443,0.067,p
0.044,0.339,n
0.528,0.814,n
0.871,0.984,n
0.212,0.582,n
0.509,0.612,n
0.319,0.519,n
0.827,0.613,p
0.181,0.962,p
0.113,0.027,p
0.154,0.060,p
0.945,0.499,p
0.344,0.734,n
0.728,0.481,p
0.791,0.624,p
0.243,0.240,p
0.841,0.178,p
0.355,0.010,p
0.232,0.953,n
0.484,0.174,p
0.322,0.623,n
0.740,0.043,n
0.806,0.410,p
0.891,0.325,p
0.773,0.525,p
0.782,0.798,n
0.072,0.413,n
0.774,0.827,n
0.883,0.230,p
0.583,0.905,n
0.103,0.399,p
0.200,0.104,p
0.125,0.962,n
0.120,0.599,n
0.438,0.708,n
0.185,0.922,n
0.126,0.050,p
0.962,0.694,p
0.430,0.227,p
0.519,0.925,n
0.663,0.639,n
0.750,0.216,p
0.538,0.637,n
0.734,0.465,p
0.907,0.881,n
0.022,0.289,p
0.020,0.889,n
0.135,0.783,n
0.437,0.508,n
0.713,0.934,n
0.901,0.020,p
0.081,0.179,n
0.335,0.078,p
0.635,0.605,n
0.491,0.311,p
0.946,0.398,n
0.034,0.846,n
0.249,0.927,n
0.433,0.375,p
0.160,0.285,n
0.340,0.012,p
0.632,0.722,n
0.974,0.690,p
0.909,0.075,p
0.873,0.965,n
0.459,0.660,n
0.678,0.084,p
0.694,0.715,n
0.770,0.348,n
0.261,0.900,n
0.108,0.122,n
0.732,0.689,n
0.785,0.068,p
0.113,0.452,n
0.535,0.202,p
0.921,0.354,p
0.915,0.806,n
0.455,0.976,n
0.390,0.934,p
0.200,0.142,p
0.173,0.415,n
0.498,0.980,n
0.298,0.769,n
0.888,0.018,p
0.742,0.074,p
0.760,0.199,p
0.079,0.973,n
0.224,0.127,p
0.648,0.092,p
0.043,0.956,n
0.104,0.518,n
0.132,0.559,n
0.629,0.256,p
0.413,0.558,n
0.759,0.813,n
0.449,0.642,p
0.502,0.248,p
0.983,0.305,p
0.718,0.415,p
0.031,0.394,p
0.074,0.994,n
0.807,0.287,p
0.709,0.175,p
0.483,0.555,n
0.246,0.768,n
0.986,0.259,n
0.649,0.223,p
0.670,0.321,p
0.330,0.774,n
0.609,0.838,n
0.736,0.576,p
0.031,0.506,n
0.153,0.888,n
0.970,0.224,p
0.502,0.125,p
0.056,0.391,n
0.864,0.926,n
0.470,0.238,p
0.851,0.616,p
0.473,0.846,n
0.836,0.049,p
0.337,0.901,n
0.403,0.850,n
0.079,0.382,n
0.084,0.963,n
0.241,0.207,p
0.284,0.174,p
0.003,0.477,n
0.650,0.543,p
0.512,0.473,p
0.580,0.183,p
0.158,0.530,n
0.844,0.647,p
0.117,0.559,p
0.149,0.556,n
0.088,0.359,n
0.328,0.386,n
0.786,0.028,n
0.346,0.319,p
0.279,0.529,p
0.985,0.370,n
0.783,0.428,p
0.077,0.333,n
0.907,0.026,p
0.786,0.994,n
0.773,0.031,p
0.441,0.966,n
0.454,0.077,p
0.024,0.389,n
0.932,0.999,n
0.964,0.667,p
0.630,0.997,p
0.896,0.242,p
0.446,0.579,n
0.764,0.209,p
0.589,0.606,n
0.853,0.352,n
0.745,0.466,p
0.943,0.839,n
0.183,0.295,p
0.100,0.187,n
0.476,0.522,n
0.131,0.006,p
0.216,0.174,p
0.708,0.670,n
0.291,0.324,n
0.312,0.459,n
0.630,0.090,p
0.726,0.450,p
0.283,0.665,n
0.941,0.338,p
0.218,0.613,n
0.427,0.222,p
0.985,0.028,p
0.356,0.672,n
0.483,0.447,p
0.489,0.258,p
0.591,0.162,p
0.203,0.503,n
0.669,0.752,n
0.743,0.157,p
0.807,0.489,p
0.021,0.398,n
0.911,0.075,p
0.428,0.314,p
0.940,0.702,p
0.017,0.365,n
0.769,0.154,p
0.211,0.076,p
0.848,0.682,p
0.634,0.533,n
0.303,0.947,n
0.750,0.178,p
0.185,0.644,n
0.403,0.343,p
0.161,0.235,n
0.650,0.535,p
0.127,0.733,p
0.275,0.541,n
0.175,0.293,n
0.852,0.328,p
0.877,0.312,n
0.320,0.108,p
0.403,0.999,n
0.170,0.467,p
0.779,0.683,p
0.237,0.274,n
0.673,0.895,n
0.135,0.444,n
0.959,0.395,p
0.037,0.944,n
0.385,0.310,p
0.223,0.967,n
0.755,0.393,p
0.393,0.573,n
0.317,0.508,n
0.285,0.565,p
0.920,0.440,p
0.706,0.638,p
0.741,0.548,p
0.295,0.195,p
0.966,0.344,p
0.355,0.352,n
0.206,0.057,n
0.965,0.024,p
0.336,0.877,p
0.684,0.916,n
0.645,0.306,p
0.787,0.863,n
0.202,0.532,p
0.450,0.488,n
0.519,0.987,n
0.949,0.307,p
0.376,0.989,n
0.001,0.257,n
0.198,0.323,n
0.417,0.352,p
0.487,0.279,p
0.387,0.091,n
0.636,0.478,p
0.699,0.376,p
0.416,0.280,p
0.780,0.500,p
0.911,0.035,p
0.487,0.737,n
0.307,0.301,p
0.428,0.983,n
0.547,0.403,p
0.718,0.105,p
0.228,0.663,n
0.240,0.717,n
0.147,0.186,n
0.800,0.107,p
0.428,0.441,n
0.994,0.748,p
0.415,0.669,n
0.451,0.659,n
0.745,0.789,n
0.788,0.023,p
0.779,0.668,n
0.432,0.081,p
0.128,0.980,p
0.464,0.134,p
0.673,0.604,n
0.507,0.219,p
0.008,0.388,n
0.213,0.582,n
0.110,0.147,n
0.464,0.543,p
0.100,0.607,n
0.181,0.849,n
0.077,0.793,p
0.555,0.013,p
0.004,0.232,n
0.818,0.217,p
0.006,0.702,n
0.726,0.998,n
0.496,0.461,p
0.900,0.096,p
0.144,0.541,p
0.923,0.159,p
0.227,0.653,p
0.223,0.243,n
0.102,0.937,p
0.107,0.099,p
0.059,0.921,n
0.524,0.502,n
0.153,0.024,p
0.252,0.192,p
0.585,0.131,p
0.773,0.844,n
0.150,0.581,n
0.021,0.265,n
0.979,0.994,p
0.734,0.366,n
0.289,0.535,n
0.397,0.664,n
0.246,0.085,p
0.178,0.228,n
0.772,0.934,n
0.674,0.409,p
0.885,0.522,p
0.919,0.358,p
0.915,0.145,p
0.534,0.104,p
0.745,0.917,n
0.484,0.114,n
0.172,0.404,n
0.081,0.877,n
0.765,0.999,n
0.508,0.967,n
0.391,0.217,p
0.843,0.159,p
0.580,0.483,p
0.045,0.251,n
0.242,0.181,n
0.926,0.145,p
0.445,0.038,p
0.917,0.075,p
0.304,0.920,p
0.952,0.929,n
0.546,0.509,p
0.457,0.589,n
0.262,0.261,n
0.318,0.117,p
0.344,0.290,p
0.519,0.495,p
0.142,0.040,n
0.481,0.453,p
0.677,0.004,p
0.016,0.689,n
0.274,0.208,p
0.827,0.067,p
0.505,0.007,p
0.466,0.226,p
0.771,0.186,n
0.106,0.533,n
0.117,0.304,n
0.855,0.875,n
0.914,0.419,n
0.595,0.420,p
0.992,0.144,p
0.923,0.245,p
0.707,0.874,n
0.312,0.192,p
0.055,0.658,n
0.891,0.122,p
0.470,0.785,n
0.223,0.895,n
0.839,0.194,p
0.490,0.232,p
0.387,0.601,n
0.072,0.258,n
0.018,0.468,n
0.236,0.478,n
0.467,0.604,n
0.230,0.900,p
0.712,0.879,n
0.602,0.190,p
0.074,0.047,p
0.722,0.149,p
0.963,0.841,n
0.176,0.511,n
0.277,0.745,n
0.214,0.798,n
0.685,0.374,n
0.166,0.472,n
0.085,0.182,n
0.524,0.634,n
0.741,0.523,p
0.034,0.547,n
0.019,0.327,p
0.379,0.963,n
0.861,0.917,n
0.962,0.686,n
0.245,0.139,p
0.768,0.648,p
0.240,0.476,n
0.244,0.096,p
0.653,0.219,p
0.044,0.008,p
0.014,0.598,n
0.055,0.228,p
0.385,0.303,p
0.295,0.902,n
0.323,0.308,p
0.862,0.624,p
0.633,0.713,n
0.181,0.011,p
0.629,0.443,p
0.383,0.139,p
0.020,0.582,n
0.760,0.710,n
0.689,0.523,p
0.991,0.312,p
0.834,0.481,p
