@relation SINE2
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.816,0.697,p
0.002,0.866,n
0.249,0.665,p
0.861,0.999,n
0.025,0.515,p
0.889,0.972,n
0.713,0.357,p
0.586,0.277,p
0.435,0.990,n
0.434,0.234,p
0.765,0.927,n
0.973,0.191,n
0.374,0.465,n
0.427,0.553,n
0.080,0.086,p
0.711,0.192,p
0.476,0.430,n
0.753,0.416,p
0.109,0.597,p
0.127,0.487,p
0.200,0.042,p
0.102,0.246,p
0.623,0.762,n
0.271,0.685,n
0.415,0.507,n
0.216,0.401,p
0.100,0.968,n
0.083,0.546,p
0.394,0.897,n
0.729,0.913,n
0.678,0.911,n
0.301,0.616,n
0.576,0.322,n
0.204,0.624,p
0.608,0.614,p
0.683,0.779,n
0.010,0.550,n
0.449,0.461,n
0.700,0.501,p
0.028,0.349,p
0.863,0.463,p
0.480,0.914,n
0.052,0.177,p
0.284,0.257,p
0.675,0.067,p
0.016,0.181,p
0.807,0.735,p
0.979,0.708,n
0.570,0.938,p
0.436,0.659,n
0.426,0.940,n
0.283,0.279,n
0.348,0.676,n
0.758,0.029,p
0.543,0.555,n
0.549,0.011,p
0.566,0.758,n
0.719,0.682,n
0.529,0.605,n
0.377,0.514,n
0.565,0.713,p
0.539,0.777,n
0.712,0.213,p
0.684,0.645,n
0.928,0.050,p
0.026,0.261,p
0.892,0.862,n
0.457,0.395,n
0.573,0.975,n
0.874,0.755,p
0.899,0.141,p
0.109,0.731,p
0.966,0.768,n
0.504,0.965,n
0.556,0.568,n
0.608,0.155,p
0.036,0.317,p
0.198,0.020,p
0.914,0.051,p
0.755,0.495,p
0.114,0.888,n
0.864,0.762,p
0.485,0.226,p
0.193,0.757,p
0.988,0.765,n
0.111,0.652,p
0.428,0.389,n
0.660,0.805,n
0.702,0.741,n
0.772,0.335,p
0.107,0.862,n
0.852,0.727,n
0.777,0.930,n
0.249,0.605,p
0.246,0.441,p
0.751,0.503,p
0.018,0.383,p
0.436,0.650,n
0.977,0.275,p
0.343,0.304,p
0.500,0.420,n
0.498,0.153,p
0.516,0.751,n
0.357,0.949,n
0.312,0.380,p
0.409,0.337,n
0.593,0.142,p
0.415,0.347,n
0.423,0.408,n
0.691,0.852,n
0.941,0.959,n
0.792,0.071,n
0.927,0.909,n
0.599,0.557,n
0.707,0.763,p
0.319,0.641,n
0.786,0.372,p
0.674,0.328,p
0.070,0.879,n
0.919,0.930,n
0.687,0.353,p
0.839,0.788,n
0.321,0.645,n
0.511,0.740,n
0.523,0.958,n
0.742,0.715,n
0.801,0.555,p
0.652,0.436,p
0.380,0.369,p
0.663,0.559,n
0.757,0.997,n
0.190,0.411,p
0.248,0.985,p
0.808,0.706,p
0.368,0.744,n
0.316,0.794,n
0.646,0.401,p
0.247,0.459,p
0.435,0.181,p
0.378,0.807,n
0.528,0.882,n
0.530,0.943,n
0.101,0.277,p
0.777,0.357,p
0.211,0.390,p
0.104,0.130,p
0.094,0.567,p
0.593,0.971,n
0.223,0.936,n
0.342,0.775,p
0.347,0.913,p
0.970,0.966,n
0.160,0.783,p
0.068,0.648,p
0.785,0.240,p
0.945,0.543,p
0.329,0.095,p
0.258,0.531,p
0.604,0.535,n
0.639,0.326,p
0.883,0.836,n
0.944,0.296,p
0.505,0.250,n
0.527,0.235,n
0.949,0.836,n
0.910,0.469,p
0.929,0.953,n
0.519,0.342,n
0.586,0.655,n
0.738,0.663,p
0.611,0.584,n
0.057,0.135,p
0.171,0.873,p
0.272,0.749,n
0.100,0.687,p
0.230,0.860,p
0.487,0.041,p
0.338,0.330,p
0.026,0.098,p
0.550,0.514,n
0.412,0.382,n
0.541,0.734,n
0.215,0.037,p
0.566,0.949,p
0.713,0.120,p
0.006,0.310,p
0.248,0.159,p
0.869,1.000,n
0.731,0.682,n
0.303,0.218,p
0.481,0.619,n
0.463,0.658,n
0.676,0.115,p
0.403,0.875,n
0.664,0.674,n
0.131,0.509,p
0.607,0.298,p
0.395,0.742,n
0.342,0.969,n
0.882,0.797,p
0.068,0.996,n
0.108,0.000,p
0.655,0.850,p
0.961,0.888,n
0.225,0.715,p
0.440,0.626,n
0.766,0.448,n
0.539,0.457,n
0.318,0.191,p
0.107,0.505,p
0.271,0.812,n
0.098,0.367,n
0.630,0.790,n
0.020,0.079,n
0.672,0.688,n
0.296,0.452,p
0.191,0.755,p
0.773,0.752,p
0.069,0.785,n
0.453,0.660,n
0.498,0.967,n
0.965,0.873,n
0.800,0.226,p
0.835,0.990,p
0.911,0.188,p
0.189,0.034,p
0.918,0.462,p
0.615,0.185,p
0.164,0.177,p
0.327,0.007,p
0.160,0.174,p
0.474,0.627,n
0.153,0.252,p
0.550,0.986,n
0.741,0.602,p
0.349,0.736,n
0.969,0.855,n
0.632,0.254,p
0.543,0.250,n
0.099,0.126,p
0.633,0.469,n
0.208,0.809,n
0.581,0.440,n
0.200,0.402,p
0.538,0.427,n
0.439,0.365,p
0.327,0.385,p
0.119,0.402,p
0.262,0.972,n
0.641,0.888,n
0.227,0.300,p
0.886,0.129,p
0.781,0.906,n
0.203,0.604,p
0.404,0.085,p
0.571,0.160,p
0.631,0.619,n
0.386,0.322,n
0.947,0.942,n
0.782,0.136,p
0.323,0.567,n
0.899,0.102,p
0.266,0.816,p
0.045,0.786,n
0.661,0.234,p
0.386,0.942,n
0.210,0.439,p
0.096,0.701,p
0.701,0.205,p
0.635,0.511,n
0.376,0.294,p
0.348,0.643,n
0.313,0.087,p
0.043,0.241,p
0.471,0.217,n
0.387,0.778,n
0.325,0.010,p
0.728,0.135,p
0.515,0.072,p
0.646,0.581,n
0.375,0.925,n
0.404,0.915,n
0.427,0.010,p
0.193,0.835,n
0.314,0.340,p
0.319,0.799,n
0.250,0.856,n
0.610,0.218,p
0.583,0.730,n
0.287,0.765,n
0.331,0.181,p
0.747,0.784,p
0.751,0.664,p
0.829,0.677,p
0.612,0.612,n
0.713,0.630,n
0.263,0.120,p
0.193,0.902,n
0.920,0.901,n
0.610,0.252,p
0.789,0.496,p
0.034,0.811,n
0.424,0.129,p
0.496,0.813,n
0.842,0.690,p
0.026,0.545,p
0.893,0.195,n
0.283,0.439,p
0.533,0.467,n
0.206,0.841,p
0.686,0.330,n
0.234,0.834,n
0.238,0.834,n
0.726,0.835,n
0.101,0.362,p
0.501,0.547,n
0.616,0.110,p
0.419,0.888,n
0.541,0.974,n
0.411,0.136,p
0.675,0.654,p
0.634,0.588,n
0.070,0.858,n
0.127,0.810,n
0.115,0.830,n
0.978,0.241,p
0.120,0.059,n
0.933,0.344,p
0.082,0.667,p
0.065,0.880,n
0.868,0.830,n
0.103,0.053,p
0.563,0.073,p
0.383,0.832,n
0.861,0.279,p
0.462,0.518,n
0.139,0.008,p
0.030,0.071,p
0.620,0.660,n
0.705,0.482,n
0.233,0.555,p
0.110,0.582,p
0.990,0.646,n
0.021,0.067,p
0.184,0.646,p
0.495,0.541,n
0.901,0.897,n
0.012,0.032,p
0.490,0.298,n
0.397,0.688,n
0.617,0.386,p
0.783,0.451,p
0.181,0.363,p
0.832,0.846,n
0.232,0.426,p
0.003,0.326,p
0.971,0.368,p
0.908,0.365,p
0.148,0.591,p
0.347,0.702,n
0.500,0.202,n
0.615,0.393,n
0.435,0.269,n
0.396,0.159,p
0.483,0.852,n
0.127,0.159,p
0.202,0.696,p
0.294,0.801,n
0.138,0.079,p
0.596,0.560,n
0.291,0.487,p
0.550,0.240,n
0.862,0.181,p
0.179,0.018,p
0.048,0.136,p
0.125,0.537,p
0.740,0.155,p
0.412,0.834,p
0.964,0.791,p
0.977,0.672,n
0.147,0.197,p
0.270,0.810,n
0.402,0.683,n
0.431,0.127,p
0.870,0.649,p
0.794,0.891,n
0.160,0.289,p
0.374,0.842,n
0.962,0.866,n
0.642,0.604,n
0.186,0.572,p
0.772,0.966,n
0.500,0.297,n
0.671,0.737,n
0.565,0.951,n
0.425,0.178,p
0.179,0.310,p
0.394,0.692,n
0.788,0.270,p
0.483,0.954,n
0.572,0.202,p
0.154,0.190,p
0.635,0.882,n
0.153,0.763,p
0.604,0.002,p
0.054,0.287,p
0.717,0.544,p
0.883,0.625,p
0.152,0.859,n
0.994,0.611,n
0.347,0.316,p
0.566,0.730,n
0.301,0.351,p
0.485,0.629,n
0.771,0.631,p
0.848,0.747,n
0.192,0.047,p
0.328,0.302,p
0.691,0.505,p
0.520,0.377,n
0.532,0.564,n
0.224,0.101,p
0.734,0.474,p
0.645,0.750,n
0.171,0.670,p
0.262,0.711,p
0.289,0.857,n
0.254,0.443,p
0.746,0.116,p
0.202,0.461,p
0.170,0.807,n
0.392,0.538,n
0.745,0.379,p
0.949,0.718,n
0.739,0.561,p
0.309,0.993,n
0.730,0.756,n
0.347,0.962,n
0.951,0.703,n
0.517,0.356,n
0.924,0.638,p
0.289,0.025,p
0.450,0.448,n
0.437,0.591,n
0.159,0.249,p
0.069,0.456,p
0.173,0.346,p
0.615,0.548,n
0.521,0.516,n
0.791,0.095,p
0.534,0.994,n
0.105,0.814,p
0.471,0.888,n
0.154,0.948,n
0.768,0.283,p
0.520,0.593,n
0.333,0.846,n
0.276,0.582,p
0.420,0.649,n
0.627,0.586,n
0.388,0.502,n
0.138,0.836,n
0.080,0.429,p
0.617,0.843,n
0.160,0.278,p
0.034,0.418,n
0.336,0.498,p
0.323,0.336,p
0.005,0.495,p
0.793,0.111,p
0.797,0.562,p
0.102,0.569,p
0.726,0.219,p
0.570,0.842,p
0.931,0.389,p
0.280,0.979,n
0.285,0.867,n
0.989,0.110,p
0.700,0.041,p
0.666,0.049,p
0.043,0.844,n
0.174,0.708,p
0.325,0.623,n
0.468,0.358,n
0.332,0.421,p
0.812,0.422,p
0.274,0.563,p
0.506,0.194,p
0.859,0.969,n
0.361,0.882,n
0.351,0.785,n
0.496,0.423,n
0.292,0.881,n
0.449,0.512,n
0.704,0.428,p
0.534,0.936,n
0.953,0.542,n
0.898,0.642,p
0.082,0.466,p
0.317,0.733,n
0.003,0.986,n
0.643,0.666,n
0.044,0.212,p
0.326,0.863,n
0.190,0.872,n
0.959,0.531,p
1.000,0.710,n
0.413,0.892,n
0.549,0.003,p
0.586,0.210,p
0.583,0.566,n
0.552,0.838,n
0.985,0.491,p
0.577,0.699,n
0.035,0.786,n
0.920,0.864,n
0.114,0.997,p
0.430,0.342,n
0.006,0.042,n
0.740,0.100,p
0.664,0.707,n
0.651,0.061,p
0.073,0.035,p
0.087,0.114,p
0.642,0.509,n
0.941,0.985,n
0.154,0.703,p
0.582,0.429,n
0.855,0.312,p
0.450,0.883,p
0.937,0.602,p
0.883,0.837,n
0.398,0.911,n
0.888,0.802,n
0.267,0.911,n
0.269,0.705,n
0.927,0.272,p
0.978,0.617,n
0.252,0.772,n
0.842,0.174,p
0.386,0.650,n
0.755,0.704,p
0.929,0.900,n
0.317,0.146,p
0.908,0.661,p
0.503,0.373,n
0.464,0.294,p
0.318,0.139,p
0.039,0.376,n
0.148,0.137,p
0.854,0.344,p
0.317,0.716,n
0.492,0.599,n
0.570,0.651,p
0.287,0.318,p
0.314,0.814,n
0.595,0.562,n
0.567,0.341,n
0.031,0.653,n
0.024,0.405,p
0.258,0.044,p
0.753,0.808,n
0.238,0.459,p
0.581,0.631,n
0.538,0.965,n
0.183,0.864,n
0.518,0.907,n
0.178,0.057,p
0.094,0.314,p
0.743,0.424,p
0.534,0.346,n
0.796,0.777,p
0.957,0.940,n
0.892,0.924,p
0.442,0.458,n
0.223,0.631,p
0.134,0.863,n
0.890,0.997,n
0.569,0.983,n
0.321,0.477,n
0.710,0.980,n
0.864,0.140,p
0.555,0.811,n
0.318,0.169,n
0.314,0.701,p
0.902,0.777,p
0.781,0.776,n
0.557,0.032,p
0.723,0.113,n
0.387,0.370,n
0.208,0.622,p
0.568,0.909,n
0.647,0.084,p
0.745,0.730,n
0.613,0.293,p
0.685,0.168,p
0.199,0.299,p
0.031,0.484,p
0.300,0.914,n
0.787,0.983,n
0.436,0.002,p
0.750,0.741,n
0.585,0.646,n
0.691,0.688,n
0.443,0.490,n
0.462,0.642,n
0.585,0.268,p
0.383,0.375,p
0.511,0.752,n
0.214,0.294,p
0.972,0.009,p
0.332,0.722,n
0.578,0.609,n
0.340,0.240,p
0.565,0.591,n
0.798,0.854,n
0.140,0.453,p
0.255,0.511,n
0.765,0.204,p
0.454,0.604,n
0.673,0.006,n
0.058,0.780,n
0.454,0.043,p
0.829,0.317,p
0.184,0.489,p
0.381,0.140,p
0.395,0.930,n
0.292,0.073,p
0.347,0.490,n
0.033,0.192,p
0.434,0.587,n
0.026,0.870,n
0.401,0.476,n
0.930,0.373,p
0.472,0.854,p
0.784,0.967,n
0.067,0.957,n
0.250,0.488,p
0.340,0.436,p
0.653,0.917,n
0.472,0.848,n
0.352,0.426,p
0.078,0.428,p
0.062,0.834,p
0.483,0.519,n
0.090,0.146,p
0.169,0.808,n
0.017,0.276,p
0.114,0.696,p
0.966,0.316,p
0.680,0.274,p
0.212,0.611,n
0.189,0.193,p
0.625,0.455,n
0.195,0.955,n
0.251,0.921,n
0.444,0.236,p
0.009,0.553,n
0.087,0.380,p
0.509,0.724,n
0.547,0.368,p
0.929,0.922,n
0.761,0.936,n
0.278,0.737,n
0.669,0.145,p
0.940,0.699,n
0.502,0.052,n
0.989,0.763,n
0.062,0.567,p
0.919,0.566,p
0.118,0.853,n
0.499,0.590,n
0.487,0.667,p
0.269,0.126,p
0.104,0.938,n
0.868,0.864,n
0.988,0.138,n
0.888,0.558,p
0.331,0.592,n
0.661,0.892,n
0.640,0.046,n
0.470,0.925,n
0.110,0.618,p
0.470,0.752,n
0.880,0.858,p
0.955,0.097,p
0.857,0.171,p
0.738,0.800,n
0.590,0.163,n
0.736,0.221,p
0.678,0.987,n
0.446,0.910,p
0.055,0.894,n
0.187,0.305,n
0.436,0.618,n
0.508,0.847,n
0.400,0.572,n
0.125,0.626,p
0.315,0.913,n
0.880,0.982,n
0.566,0.638,n
0.029,0.642,n
0.319,0.670,n
0.941,0.547,p
0.835,0.973,n
0.040,0.396,p
0.299,0.267,p
0.812,0.732,n
0.595,0.546,n
0.983,0.326,p
0.391,0.394,n
0.400,0.906,n
0.414,0.467,n
0.718,0.554,n
0.472,0.930,n
0.595,0.783,n
0.667,0.418,p
0.953,0.304,p
0.433,0.321,n
0.233,0.002,p
0.896,0.630,p
0.023,0.213,n
0.748,0.888,p
0.565,0.012,p
0.428,0.525,n
0.340,0.950,p
0.494,0.599,n
0.316,0.600,n
0.404,0.269,n
0.583,0.307,n
0.261,0.710,n
0.095,0.683,p
0.388,0.396,n
0.285,0.800,n
0.056,0.947,n
0.443,0.874,n
0.347,0.773,n
0.320,0.976,n
0.410,0.236,n
0.572,0.311,n
0.675,0.972,n
0.591,0.540,n
0.553,0.495,n
0.491,0.545,n
0.870,0.547,p
0.656,0.193,p
0.992,0.561,n
0.254,0.429,p
0.647,0.860,n
0.509,0.705,n
0.857,0.388,p
0.550,0.694,n
0.029,0.522,n
0.122,0.187,p
0.401,0.338,n
0.482,0.506,n
0.416,0.381,n
0.224,0.647,p
0.835,0.878,n
0.632,0.344,p
0.214,0.194,p
0.570,0.924,n
0.190,0.956,n
0.144,0.054,p
0.654,0.422,p
0.892,0.382,p
0.483,0.884,n
0.937,0.460,p
0.058,0.798,n
0.222,0.699,p
0.956,0.619,p
0.504,0.528,n
0.010,0.065,p
0.174,0.254,p
0.655,0.126,p
0.352,0.647,n
0.063,0.540,p
0.260,0.135,p
0.200,0.843,n
0.258,0.385,p
0.249,0.007,p
0.784,0.524,p
0.659,0.301,p
0.121,0.083,n
0.082,0.772,n
0.735,0.121,p
0.393,0.222,p
0.966,0.962,n
0.068,0.071,p
0.882,0.316,n
0.949,0.391,p
0.204,0.083,p
0.735,0.999,n
0.450,0.657,n
0.442,0.250,n
0.353,0.860,n
0.404,0.233,p
0.298,0.825,n
0.640,0.712,n
0.986,0.899,n
0.972,0.455,p
0.535,0.950,n
0.941,0.750,n
0.940,0.503,p
0.971,0.326,p
0.844,0.279,n
0.608,0.557,p
0.606,0.428,n
0.326,0.123,p
0.426,0.073,p
0.386,0.997,n
0.985,0.393,n
0.153,0.436,p
0.161,0.219,p
0.941,0.272,p
0.018,0.561,n
0.816,0.882,n
0.804,0.489,p
0.983,0.931,n
0.552,0.844,n
0.261,0.436,p
0.684,0.066,p
0.630,0.996,n
0.361,0.363,p
0.098,0.005,p
0.220,0.054,p
0.622,0.995,n
0.496,0.217,n
0.086,0.241,p
0.474,0.547,n
0.829,0.955,p
0.292,0.877,p
0.014,0.066,n
0.677,0.552,n
0.115,0.037,p
0.798,0.928,n
0.057,0.993,n
0.484,0.539,n
0.369,0.762,n
0.195,0.700,p
0.651,0.134,p
0.639,0.143,p
0.881,0.072,p
0.373,0.304,p
0.430,0.675,n
0.180,0.349,p
0.462,0.363,n
0.407,0.881,n
0.081,0.826,n
0.859,0.756,p
0.523,0.307,n
0.096,0.149,p
0.698,0.696,n
0.996,0.714,n
0.047,0.347,p
0.143,0.441,p
0.568,0.181,p
0.787,0.952,n
0.028,0.924,n
0.940,0.109,p
0.911,0.754,n
0.409,0.431,n
0.243,0.337,p
0.468,0.034,n
0.485,0.322,n
0.171,0.793,p
0.430,0.210,p
0.050,0.303,p
0.619,0.485,n
0.382,0.421,n
0.666,0.920,p
0.283,0.570,p
0.409,0.211,p
0.896,0.314,p
0.731,0.428,p
0.578,0.928,n
0.782,0.531,p
0.551,0.610,p
0.606,0.532,n
0.069,0.137,p
0.355,0.252,p
0.799,0.637,p
0.185,0.834,n
0.281,0.211,p
0.054,0.285,p
0.421,0.620,n
0.885,0.973,n
0.538,0.487,n
0.579,0.301,n
0.595,0.269,p
0.327,0.677,n
0.360,0.986,n
0.393,0.804,n
0.660,0.941,p
0.347,0.033,p
0.791,0.806,n
0.713,0.748,n
0.593,0.724,n
0.556,0.280,n
0.653,0.023,p
0.152,0.368,p
0.867,0.752,p
0.175,0.299,n
0.407,0.418,n
0.917,0.027,n
0.090,0.058,p
0.547,0.845,n
0.933,0.210,n
0.142,0.910,n
0.913,0.670,p
0.815,0.519,p
0.787,0.690,p
0.863,0.070,p
0.974,0.502,p
0.712,0.873,n
0.241,0.399,n
0.376,0.170,p
0.518,0.577,n
0.037,0.878,n
0.893,0.848,p
0.047,0.535,n
0.504,0.754,n
0.546,0.097,p
0.024,0.409,p
0.436,0.180,p
0.494,0.429,n
0.662,0.490,n
0.221,0.084,p
0.823,0.338,p
0.634,0.739,n
0.186,0.218,p
0.185,0.249,p
0.743,0.014,p
0.662,0.843,n
0.500,0.612,n
0.313,0.884,n
0.682,0.088,p
0.645,0.663,n
0.842,0.398,p
0.462,0.337,n
0.901,0.149,p
0.946,0.508,p
0.978,0.674,n
0.226,0.460,p
0.682,0.104,p
0.813,0.015,p
0.141,0.709,p
0.887,0.322,n
0.705,0.949,n
0.838,0.659,p
0.431,0.969,n
0.241,0.840,n
0.514,0.316,n
0.379,0.270,p
0.134,0.882,n
0.289,0.153,p
0.657,0.409,p
0.717,0.721,p
0.833,0.190,p
0.758,0.449,p
0.178,0.142,p
0.762,0.547,p
0.822,0.116,p
0.210,0.214,p
0.102,0.507,p
0.667,0.527,n
0.907,0.004,p
0.826,0.920,n
0.254,0.320,p
0.924,0.783,n
0.066,0.236,p
0.390,0.676,n
0.229,0.552,n
0.280,0.633,p
0.112,0.599,p
0.273,0.097,p
0.822,0.243,p
0.816,0.011,n
0.440,0.740,n
0.184,0.500,p
0.315,0.447,p
0.510,0.909,n
0.874,0.496,p
0.568,0.690,n
0.610,0.763,n
0.837,0.511,p
0.108,0.050,p
0.783,0.002,p
0.548,0.785,n
0.924,0.056,p
0.149,0.222,p
0.577,0.252,p
0.494,0.318,n
0.404,0.308,p
0.802,0.360,p
0.093,0.068,p
0.887,0.956,n
0.856,0.296,n
0.957,0.755,n
0.943,0.185,p
0.656,0.793,n
0.896,0.556,p
0.947,0.114,p
0.969,0.689,n
0.483,0.210,n
0.633,0.430,n
0.457,0.664,n
0.168,0.796,p
0.492,0.879,n
0.729,0.401,n
0.658,0.533,n
0.990,0.483,n
0.758,0.335,p
0.440,0.938,n
0.134,0.161,n
0.404,0.550,n
0.529,0.037,p
0.620,0.794,n
0.238,0.732,p
0.918,0.245,p
0.914,0.374,p
0.537,0.990,n
0.136,0.528,p
0.753,0.480,p
0.725,0.317,p
0.630,0.170,n
0.370,0.808,p
0.344,0.596,n
0.227,0.840,n
0.783,0.764,p
0.403,0.693,n
0.095,0.072,p
0.160,0.082,p
0.594,0.713,n
0.689,0.734,p
0.332,0.550,n
0.203,0.036,p
0.572,0.602,n
0.728,0.924,n
0.886,0.410,n
0.947,0.097,p
0.711,0.889,n
0.969,0.166,p
0.382,0.516,n
0.718,0.453,p
0.058,0.051,p
0.531,0.777,n
0.925,0.799,p
0.739,0.115,p
0.106,0.163,n
0.050,0.234,p
0.336,0.187,p
0.874,0.203,n
0.472,0.907,p
0.446,0.241,p
0.388,0.840,p
0.322,0.001,p
0.830,0.378,p
0.108,0.807,n
0.495,0.086,p
0.035,0.564,p
0.988,0.491,p
0.342,0.415,p
0.578,0.194,p
0.690,0.689,n
0.741,0.489,p
0.109,0.324,p
0.457,0.243,n
0.897,0.882,n
0.591,0.660,n
0.026,0.569,p
0.978,0.157,p
0.336,0.046,p
0.777,0.127,p
0.666,0.209,p
0.527,0.459,n
0.571,0.753,n
0.404,0.261,p
0.838,0.828,n
0.913,0.787,n
0.726,0.091,p
0.209,0.788,n
0.372,0.418,p
0.624,0.575,n
0.713,0.690,n
0.075,0.250,n
0.530,0.449,n
0.292,0.050,p
0.576,0.352,n
0.164,0.854,n
0.091,0.324,n
0.431,0.849,n
0.775,0.605,p
0.304,0.084,p
0.384,0.836,p
0.592,0.524,n
0.783,0.530,n
0.580,0.030,p
0.751,0.941,n
0.693,0.258,p
0.013,0.980,n
0.408,0.389,n
0.429,0.391,n
0.068,0.816,n
0.078,0.498,p
0.697,0.697,n
0.358,0.549,p
0.746,0.165,p
0.955,0.887,n
0.951,0.918,n
0.957,0.182,p
0.448,0.160,p
0.965,0.450,p
0.853,0.717,n
0.797,0.682,p
0.265,0.265,p
0.461,0.920,n
0.026,0.730,p
0.255,0.086,p
0.108,0.066,p
0.869,0.508,p
0.368,0.862,n
0.086,0.533,p
0.789,0.300,p
0.931,0.981,n
0.008,0.646,n
0.875,0.642,p
0.864,0.840,n
0.875,0.910,p
0.906,0.187,p
0.182,0.888,n
0.293,0.630,p
0.734,0.804,n
0.337,0.374,n
0.644,0.518,n
0.637,0.335,p
0.604,0.755,n
0.019,0.253,p
0.093,0.353,p
0.025,0.326,p
0.592,0.261,n
0.551,0.194,n
0.869,0.180,p
0.451,0.871,n
0.642,0.815,n
0.289,0.879,n
0.782,0.818,n
0.647,0.661,n
0.029,0.512,p
0.713,0.594,p
0.941,0.981,n
0.392,0.841,n
0.583,0.459,n
0.423,0.849,n
0.710,0.376,p
0.572,0.212,n
0.605,0.205,p
0.041,0.976,p
0.961,0.323,p
0.574,0.978,n
0.898,0.998,n
0.898,0.450,p
0.551,0.893,n
0.823,0.633,p
0.462,0.516,n
0.553,0.335,p
0.171,0.103,p
0.689,0.618,n
0.389,0.792,n
0.870,0.429,n
0.193,0.857,n
0.141,0.007,p
0.463,0.773,n
0.818,0.500,p
0.690,0.180,p
0.478,0.430,n
0.440,0.693,n
0.149,0.890,n
0.991,0.822,n
0.724,0.445,n
0.951,0.079,p
0.049,0.920,n
0.190,0.810,n
0.508,0.414,n
0.019,0.790,n
0.791,0.949,p
0.931,0.697,n
0.422,0.134,p
0.617,0.328,p
0.391,0.872,n
0.587,0.420,n
0.943,0.987,n
0.659,0.586,n
0.184,0.144,p
0.640,0.535,n
0.014,0.181,p
0.233,0.765,n
0.015,0.699,n
0.529,0.879,n
0.085,0.755,n
0.209,0.167,p
0.550,0.231,p
0.301,0.069,p
0.224,0.955,n
0.846,0.125,p
0.764,0.131,n
0.102,0.586,p
0.377,0.210,p
0.857,0.592,p
0.563,0.462,n
0.443,0.477,n
0.418,0.471,n
0.823,0.327,p
0.958,0.476,p
0.418,0.497,n
0.857,0.970,n
0.251,0.387,p
0.626,0.667,n
0.356,0.702,n
0.373,0.363,p
0.137,0.870,n
0.079,0.969,n
0.592,0.260,p
0.873,0.304,p
0.415,0.097,p
0.143,0.275,p
0.826,0.251,p
0.336,0.413,p
0.775,0.903,n
0.274,0.846,p
0.077,0.200,p
0.912,0.846,n
0.381,0.763,p
0.552,0.461,n
0.225,0.478,p
0.015,0.518,p
0.191,0.764,p
0.553,0.485,n
0.980,0.229,p
0.810,0.451,p
0.437,0.542,n
0.585,0.466,n
0.865,0.413,p
0.734,0.645,p
0.257,0.178,p
0.680,0.546,n
0.576,0.397,n
0.618,0.895,n
0.280,0.052,p
0.911,0.347,p
0.906,0.534,p
0.686,0.669,n
0.098,0.896,n
0.879,0.272,p
0.625,0.777,n
0.611,0.275,p
0.055,0.894,n
0.969,0.383,p
0.494,0.810,n
0.361,0.450,p
0.112,0.146,p
0.917,0.540,n
0.903,0.236,p
0.606,0.671,n
0.097,0.803,p
0.773,0.810,n
0.152,0.660,p
0.493,0.587,n
0.936,0.849,n
0.734,0.228,p
0.403,0.481,n
0.312,0.687,n
0.577,0.615,n
0.720,0.421,p
0.037,0.714,n
0.928,0.086,p
0.613,0.052,p
0.406,0.499,n
0.824,0.854,n
0.467,0.135,p
0.170,0.603,p
0.570,0.233,p
0.643,0.156,p
0.412,0.078,p
0.504,0.548,n
0.858,0.880,n
0.783,0.759,p
0.327,0.250,n
0.147,0.230,p
0.280,0.912,n
0.242,0.295,p
0.993,0.855,n
0.763,0.216,p
0.389,0.157,p
0.038,0.091,p
0.292,0.753,n
0.995,0.151,p
0.736,0.854,p
0.864,0.757,p
0.432,0.873,n
0.271,0.320,p
0.862,0.569,p
0.360,0.671,p
0.971,0.567,p
0.950,0.270,p
0.696,0.159,p
0.471,0.317,n
0.831,0.566,p
0.499,0.994,n
0.438,0.278,n
0.135,0.723,p
0.311,0.299,n
0.878,0.160,p
0.244,0.568,p
0.200,0.647,n
0.747,0.216,p
0.621,0.013,p
0.147,0.640,p
0.126,0.307,n
0.246,0.908,n
0.999,0.510,n
0.751,0.942,n
0.221,0.888,n
0.115,0.674,p
0.277,0.960,n
0.382,0.882,p
0.377,0.564,n
0.938,0.332,p
0.729,0.752,n
0.079,0.791,n
0.384,0.546,n
0.887,0.006,p
0.830,0.323,p
0.452,0.316,n
0.033,0.703,n
0.565,0.252,p
0.985,0.664,n
0.543,0.837,n
0.095,0.890,n
0.945,0.618,p
0.133,0.560,p
0.445,0.730,n
0.778,0.983,n
0.762,0.772,n
0.118,0.551,p
0.804,0.154,p
0.389,0.785,n
0.040,0.935,n
0.435,0.639,n
0.275,0.244,p
0.706,0.113,p
0.174,0.685,n
0.293,0.764,n
0.872,0.373,p
0.862,0.900,n
0.754,0.852,n
0.908,0.793,p
0.452,0.554,n
0.996,0.611,n
0.533,0.654,n
0.084,0.673,p
0.618,0.805,p
0.205,0.950,n
0.823,0.930,n
0.841,0.272,p
0.183,0.518,p
0.420,0.359,n
0.640,0.260,n
0.476,0.806,n
0.063,0.931,n
0.430,0.492,n
0.172,0.928,n
0.344,0.514,n
0.140,0.102,p
0.952,0.205,p
0.781,0.800,n
0.832,0.743,n
0.643,0.964,n
0.500,0.861,n
0.496,0.281,n
0.301,0.178,p
0.482,0.989,n
0.642,0.953,n
0.932,0.549,p
0.140,0.289,p
0.475,0.327,n
0.598,0.989,n
0.639,0.764,n
0.092,0.905,p
0.406,0.830,n
0.582,0.089,p
0.839,0.847,n
0.168,0.405,p
0.660,0.651,n
0.144,0.364,p
0.256,0.094,p
