@relation SINE2
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.617,0.371,n
0.718,0.945,n
0.943,0.935,n
0.397,0.731,n
0.845,0.966,n
0.609,0.749,n
0.157,0.325,p
0.807,0.663,p
0.479,0.906,n
0.541,0.091,p
0.781,0.767,n
0.753,0.570,p
0.748,0.965,n
0.008,0.978,n
0.624,0.556,p
0.701,0.879,p
0.942,0.964,n
0.953,0.910,p
0.691,0.792,n
0.899,0.293,n
0.141,0.077,p
0.151,0.495,p
0.050,0.016,p
0.061,0.174,p
0.235,0.899,n
0.330,0.180,p
0.684,0.695,n
0.855,0.893,n
0.367,0.227,p
0.352,0.409,p
0.519,0.263,n
0.388,0.719,n
0.221,0.143,p
0.872,0.819,n
0.131,0.500,p
0.175,0.566,p
0.296,0.646,n
0.042,0.231,p
0.865,0.112,p
0.562,0.651,p
0.211,0.742,p
0.651,0.457,n
0.758,0.710,p
0.247,0.625,p
0.491,0.363,n
0.585,0.673,n
0.585,0.511,n
0.420,0.847,n
0.085,0.759,n
0.371,0.271,p
0.478,0.575,n
0.686,0.894,n
0.122,0.054,p
0.299,0.196,p
0.402,0.601,n
0.426,0.642,n
0.574,0.706,n
0.505,0.622,n
0.727,0.629,p
0.993,0.540,n
0.668,0.783,n
0.638,0.993,n
0.303,0.664,p
0.563,0.492,n
0.986,0.950,n
0.981,0.882,n
0.056,0.112,p
0.461,0.687,n
0.559,0.581,n
0.422,0.280,n
0.743,0.577,p
0.282,0.728,n
0.785,0.996,n
0.010,0.523,p
0.468,0.477,n
0.571,0.332,n
0.338,0.890,n
0.424,0.953,p
0.018,0.724,n
0.472,0.453,n
0.012,0.328,p
0.662,0.422,p
0.195,0.881,n
0.625,0.147,p
0.419,0.754,n
0.669,0.198,p
0.011,0.489,p
0.817,0.043,p
0.821,0.487,p
0.892,0.819,n
0.896,0.850,n
0.697,0.358,p
0.173,0.073,p
0.527,0.867,n
0.276,0.336,p
0.619,0.896,n
0.687,0.813,n
0.064,0.071,p
0.370,0.986,n
0.925,0.958,n
0.106,0.664,p
0.157,0.236,p
0.277,0.397,p
0.931,0.196,p
0.338,0.211,p
0.437,0.265,n
0.158,0.833,n
0.063,0.699,n
0.918,0.852,p
0.054,0.690,n
0.931,0.809,n
0.489,0.338,n
0.207,0.904,n
0.091,0.303,p
0.506,0.201,n
0.734,0.098,p
0.764,0.750,n
0.016,0.628,n
0.738,0.094,p
0.343,0.788,n
0.695,0.331,p
0.014,0.335,p
0.329,0.741,n
0.073,0.499,p
0.102,0.013,p
0.271,0.416,p
0.456,0.857,n
0.410,0.020,p
0.319,0.513,p
0.896,0.139,n
0.478,0.740,n
0.418,0.780,n
0.406,0.797,n
0.526,0.799,n
0.461,0.019,n
0.584,0.418,n
0.611,0.659,n
0.533,0.761,n
0.588,0.536,n
0.896,0.764,n
0.856,0.248,p
0.488,0.396,n
0.466,0.312,n
0.463,0.139,p
0.996,0.791,n
0.317,0.200,p
0.006,0.106,p
0.222,0.864,n
0.520,0.097,p
0.143,0.299,p
0.795,0.976,n
0.590,0.867,n
0.225,0.473,p
0.597,0.758,n
0.509,0.023,p
0.601,0.404,n
0.418,0.790,n
0.978,0.611,n
0.035,0.840,n
0.499,0.467,n
0.407,0.723,n
0.041,0.489,p
0.758,0.978,n
0.361,0.242,p
0.038,0.983,n
0.376,0.929,n
0.376,0.026,p
0.248,0.864,n
0.976,0.869,n
0.093,0.657,p
0.917,0.841,n
0.700,0.733,n
0.101,0.057,p
0.040,0.661,n
0.102,0.181,p
0.265,0.699,n
0.179,0.816,n
0.268,0.096,p
0.700,0.718,p
0.457,0.566,n
0.540,0.194,p
0.310,0.521,p
0.453,0.326,p
0.291,0.356,p
0.722,0.709,n
0.225,0.539,p
0.435,0.470,n
0.960,0.962,n
0.313,0.589,n
0.479,0.325,n
0.174,0.488,p
0.738,0.639,p
0.028,0.982,n
0.426,0.712,n
0.976,0.714,n
0.945,0.066,p
0.638,0.961,n
0.601,0.458,n
0.063,0.815,p
0.670,0.514,n
0.264,0.680,p
0.151,0.406,p
0.019,0.642,n
0.657,0.567,n
0.076,0.985,n
0.751,0.037,n
0.326,0.624,p
0.019,0.132,p
0.901,0.367,p
0.736,0.605,p
0.057,0.892,n
0.553,0.277,n
0.399,0.116,p
0.815,0.907,n
0.195,0.559,p
0.491,0.870,n
0.980,0.612,n
0.259,0.823,n
0.488,0.178,p
0.784,0.954,p
0.874,0.372,p
0.865,0.054,p
0.637,0.889,n
0.383,0.406,n
0.074,0.077,p
0.660,0.700,n
0.452,0.251,n
0.972,0.819,n
0.096,0.254,p
0.130,0.252,p
0.788,0.722,p
0.996,0.762,n
0.476,0.635,n
0.534,0.658,n
0.522,0.128,n
0.624,0.675,n
0.718,0.819,n
0.899,0.263,p
0.315,0.524,p
0.433,0.276,p
0.401,0.226,p
0.516,0.129,p
0.493,0.827,n
0.633,0.612,n
0.859,0.873,n
0.460,0.702,n
0.208,0.362,p
0.429,0.461,n
0.908,0.345,n
0.798,0.717,p
0.169,0.864,p
0.726,0.626,p
0.417,0.595,n
0.125,0.024,p
0.273,0.709,n
0.695,0.781,n
0.154,0.088,p
0.849,0.242,p
0.294,0.172,p
0.750,0.259,p
0.688,0.520,n
0.044,0.497,n
0.844,0.527,p
0.186,0.430,p
0.018,0.780,n
0.651,0.752,n
0.704,0.568,p
0.006,0.522,n
0.541,0.640,n
0.896,0.913,n
0.518,0.099,p
0.888,0.085,p
0.618,0.428,n
0.445,0.510,n
0.181,0.714,p
0.457,0.152,n
0.406,0.287,p
0.602,0.997,n
0.469,0.553,n
0.755,0.710,p
0.157,0.135,p
0.224,0.135,p
0.647,0.479,n
0.900,0.178,p
0.325,0.165,p
0.072,0.054,p
0.218,0.785,n
0.322,0.266,p
0.240,0.326,p
0.912,0.290,p
0.894,0.172,p
0.920,0.982,n
0.731,0.568,p
0.283,0.056,p
0.080,0.543,n
0.538,0.935,n
0.332,0.530,n
0.375,0.157,p
0.638,0.733,n
0.925,0.150,n
0.415,0.119,p
0.957,0.784,n
0.315,0.168,p
0.109,0.468,p
0.906,0.522,p
0.463,0.481,n
0.778,0.683,n
0.781,0.504,p
0.141,0.272,n
0.956,0.536,n
0.504,0.453,n
0.063,0.688,n
0.078,0.845,n
0.283,0.704,n
0.017,0.271,p
0.446,0.787,p
0.021,0.082,p
0.060,0.449,p
0.530,0.501,p
0.621,0.612,n
0.838,0.803,n
0.677,0.572,p
0.692,0.245,p
0.537,0.227,n
0.123,0.753,p
0.009,0.870,n
0.626,0.013,p
0.599,0.204,p
0.340,0.402,p
0.675,0.739,n
0.574,0.720,n
0.391,0.695,n
0.102,0.547,p
0.854,0.850,n
0.106,0.329,p
0.106,0.588,p
0.157,0.962,n
0.368,0.078,p
0.828,0.513,p
0.493,0.754,n
0.022,0.712,n
0.025,0.232,p
0.439,0.279,n
0.379,0.430,n
0.111,0.183,p
0.294,0.751,n
0.316,0.952,n
0.904,0.652,p
0.429,0.363,n
0.702,0.935,n
0.895,0.053,p
0.974,0.121,p
0.529,0.316,n
0.948,0.227,p
0.311,0.029,p
0.495,0.494,n
0.259,0.899,n
0.120,0.779,n
0.658,0.060,p
0.568,0.596,n
0.752,0.187,n
0.115,0.257,p
0.054,0.978,n
0.524,0.638,n
0.577,0.005,p
0.625,0.926,p
0.453,0.489,n
0.883,0.915,n
0.913,0.575,p
0.541,0.716,n
0.638,0.238,p
0.012,0.766,n
0.428,0.646,n
0.939,0.096,p
0.299,0.690,p
0.415,0.835,n
0.584,0.650,n
0.382,0.893,n
0.562,0.728,n
0.565,0.674,n
0.874,0.787,n
0.823,0.408,p
0.416,0.790,n
0.461,0.227,n
0.519,0.848,n
0.654,0.993,n
0.148,0.815,n
0.415,0.388,p
0.803,0.898,p
0.488,0.748,n
0.147,0.987,n
0.908,0.633,n
0.849,0.064,p
0.294,0.458,p
0.512,0.898,n
0.804,0.666,p
0.424,0.960,n
0.116,0.941,n
0.702,0.854,n
0.515,0.837,n
0.353,0.593,n
0.461,0.302,n
0.400,0.081,p
0.619,0.524,n
0.629,0.665,n
0.456,0.552,n
0.484,0.239,n
0.590,0.453,n
0.323,0.672,n
0.428,0.497,n
0.883,0.789,n
0.519,0.227,n
0.381,0.984,n
0.981,0.386,p
0.637,0.358,n
0.196,0.748,p
0.947,0.577,p
0.021,0.752,n
0.565,0.955,n
0.695,0.693,n
0.882,0.312,p
0.986,0.511,p
0.300,0.511,p
0.949,0.157,p
0.263,0.491,n
0.172,0.461,p
0.502,0.604,n
0.631,0.728,p
0.017,0.720,n
0.672,0.692,p
0.164,0.734,p
0.852,0.633,p
0.071,0.939,n
0.066,0.103,p
0.754,0.583,n
0.470,0.357,n
0.771,0.131,p
0.717,0.882,n
0.800,0.421,p
0.325,0.784,n
0.268,0.212,p
0.941,0.018,p
0.350,0.341,p
0.651,0.363,p
0.097,0.281,p
0.668,0.415,p
0.363,0.248,p
0.796,0.364,p
0.479,0.240,n
0.434,0.617,n
0.154,0.041,p
0.634,0.921,n
0.760,0.503,p
0.504,0.942,n
0.487,0.942,n
0.122,0.546,p
0.464,0.103,p
0.320,0.732,n
0.385,0.951,n
0.067,0.997,p
0.849,0.505,p
0.992,0.721,p
0.269,0.779,n
0.503,0.975,n
0.125,0.850,n
0.135,0.926,n
0.348,0.168,p
0.577,0.358,n
0.024,0.358,p
0.700,0.865,n
0.153,0.238,p
0.448,0.814,n
0.143,0.173,n
0.289,0.269,p
0.535,0.638,n
0.284,0.295,p
0.995,0.001,p
0.153,0.549,p
0.294,0.583,p
0.253,0.819,n
0.039,0.061,p
0.626,0.687,n
0.202,0.165,p
0.260,0.684,p
0.215,0.362,p
0.676,0.518,p
0.316,0.995,n
0.523,0.037,p
0.960,0.431,p
0.733,0.072,p
0.594,0.899,n
0.621,0.628,n
0.118,0.059,n
0.069,0.873,p
0.216,0.667,p
0.624,0.327,p
0.914,0.221,n
0.691,0.473,p
0.849,0.222,p
0.977,0.551,p
0.451,0.702,n
0.940,0.589,p
0.991,0.396,p
0.218,0.509,p
0.369,0.784,n
0.876,0.581,n
0.897,0.971,n
0.970,0.830,n
0.033,0.156,p
0.037,0.912,p
0.850,0.097,p
0.757,0.958,n
0.097,0.736,p
0.544,0.097,p
0.000,0.593,n
0.255,0.623,p
0.634,0.345,p
0.244,0.315,p
0.926,0.392,n
0.933,0.585,p
0.045,0.519,p
0.385,0.536,n
0.417,0.360,n
0.702,0.800,n
0.228,0.856,n
0.069,0.707,n
0.395,0.247,p
0.231,0.954,n
0.478,0.433,n
0.764,0.709,p
0.062,0.966,n
0.122,0.137,p
0.117,0.868,n
0.789,0.976,n
0.729,0.577,p
0.955,0.110,p
0.175,0.573,p
0.793,0.500,p
0.911,0.453,n
0.301,0.856,n
0.552,0.594,n
0.509,0.149,p
0.321,0.638,n
0.405,0.390,n
0.445,0.240,n
0.964,0.660,n
0.102,0.474,p
0.095,0.809,n
0.984,0.816,n
0.755,0.633,p
0.367,0.353,n
0.360,0.970,n
0.204,0.785,p
0.514,0.118,p
0.295,0.732,n
0.528,0.415,n
0.898,0.908,n
0.787,0.707,p
0.557,0.657,p
0.392,0.809,n
0.718,0.390,p
0.658,0.292,p
0.208,0.919,n
0.729,0.001,p
0.309,0.935,n
0.615,0.494,p
0.600,0.053,p
0.612,0.789,n
0.363,0.967,n
0.637,0.520,n
0.966,0.279,p
0.449,0.086,p
0.649,0.172,p
0.151,0.905,n
0.283,0.197,p
0.966,0.542,p
0.867,0.931,n
0.772,0.290,p
0.230,0.266,p
0.766,0.546,p
0.175,0.977,n
0.459,0.946,n
0.202,0.624,p
0.407,0.650,n
0.755,0.860,n
0.911,0.861,n
0.323,0.124,p
0.676,0.770,n
0.499,0.045,p
0.839,0.594,p
0.617,0.445,n
0.721,0.388,p
0.218,0.904,n
0.463,0.888,n
0.285,0.343,p
0.260,0.015,p
0.025,0.642,n
0.904,0.581,p
0.016,0.880,n
0.857,0.673,p
0.995,0.706,n
0.480,0.502,p
0.067,0.746,n
0.854,0.738,p
0.501,0.362,n
0.083,0.210,p
0.730,0.287,p
0.418,0.321,n
0.018,0.368,p
0.761,0.282,p
0.743,0.569,p
0.756,0.480,p
0.236,0.278,p
0.295,0.567,p
0.694,0.808,n
0.310,0.521,n
0.978,0.414,p
0.978,0.839,n
0.295,0.326,p
0.009,0.841,n
0.726,0.353,p
0.131,0.711,p
0.031,0.896,p
0.644,0.448,n
0.150,0.877,n
0.493,0.834,n
0.880,0.764,p
0.438,0.795,n
0.188,0.009,p
0.979,0.594,n
0.417,0.240,p
0.618,0.816,p
0.681,0.701,p
0.838,0.047,n
0.137,0.463,p
0.120,0.371,p
0.227,0.960,p
0.873,0.656,p
0.578,0.389,n
0.513,0.344,n
0.398,0.598,p
0.825,0.570,p
0.847,0.790,p
0.912,0.672,p
0.054,0.934,n
0.963,0.943,n
0.955,0.973,n
0.042,0.892,n
0.257,0.546,p
0.697,0.260,p
0.912,0.439,p
0.733,0.135,p
0.954,0.866,n
0.394,0.809,n
0.560,0.216,p
0.392,0.603,n
0.338,0.426,p
0.055,0.108,p
0.614,0.714,n
0.382,0.990,n
0.244,0.194,p
0.047,0.080,p
0.958,0.893,n
0.346,0.655,n
0.576,0.795,n
0.296,0.582,n
0.241,0.985,n
0.782,0.110,p
0.297,0.901,n
0.520,0.437,n
0.772,0.107,p
0.850,0.907,p
0.972,0.563,p
0.942,0.103,p
0.036,0.552,p
0.934,0.183,p
0.814,0.397,p
0.247,0.233,p
0.294,0.855,n
0.297,0.371,p
0.998,0.342,p
0.270,0.934,n
0.299,0.576,p
0.801,0.512,p
0.473,0.856,p
0.083,0.414,n
0.514,0.533,p
0.265,0.222,p
0.619,0.787,n
0.447,0.286,n
0.041,0.632,n
0.093,0.949,n
0.500,0.279,n
0.081,0.813,n
0.613,0.874,n
0.339,0.285,p
0.554,0.193,p
0.766,0.146,p
0.495,0.401,p
0.665,0.467,p
0.719,0.476,p
0.697,0.419,n
0.034,0.127,p
0.629,0.198,p
0.342,0.199,p
0.927,0.694,n
0.485,0.887,n
0.570,0.243,p
0.986,0.593,p
0.520,0.920,n
0.335,0.884,n
0.261,0.961,n
0.188,0.858,n
0.226,0.664,p
0.785,0.771,n
0.748,0.302,p
0.641,0.459,n
0.545,0.169,p
0.795,0.009,p
0.218,0.711,p
0.056,0.956,n
0.291,0.353,p
0.172,0.761,p
0.655,0.790,n
0.070,0.429,p
0.043,0.856,n
0.279,0.816,n
0.962,0.706,n
0.648,0.439,p
0.675,0.757,n
0.759,0.428,p
0.554,0.284,p
0.034,0.489,p
0.171,0.282,p
0.820,0.820,p
0.878,0.181,p
0.588,0.799,n
0.881,0.998,n
0.163,0.384,n
0.256,0.238,p
0.072,0.781,n
0.747,0.586,p
0.772,0.532,p
0.229,0.426,p
0.045,0.949,n
0.075,0.297,p
0.745,0.733,n
0.784,0.328,p
0.923,0.183,n
0.048,0.731,n
0.119,0.108,n
0.120,0.705,p
0.069,0.765,n
0.955,0.962,n
0.524,0.576,n
0.513,0.898,n
0.039,0.739,n
0.514,0.995,n
0.593,0.926,n
0.681,0.368,p
0.666,0.909,n
0.051,0.462,p
0.928,0.969,n
0.453,0.885,n
0.457,0.331,n
0.293,0.388,n
0.291,0.856,n
0.989,0.123,p
0.345,0.548,p
0.039,0.679,n
0.676,0.065,p
0.518,0.902,p
0.485,0.796,n
0.942,0.602,n
0.139,0.882,n
0.920,0.023,p
0.371,0.090,p
0.938,0.614,p
0.992,0.563,n
0.940,0.899,n
0.013,0.491,p
0.040,0.965,n
0.170,0.833,n
0.505,0.708,n
0.489,0.558,n
0.163,0.328,p
0.478,0.324,n
0.116,0.625,p
0.289,0.577,p
0.684,0.915,n
0.767,0.313,p
0.278,0.692,p
0.674,0.355,p
0.649,0.643,n
0.173,0.651,p
0.833,0.135,n
0.220,0.398,p
0.089,0.585,p
0.499,0.557,n
0.164,0.978,n
0.346,0.972,n
0.127,0.281,p
0.706,0.640,n
0.354,0.865,n
0.376,0.279,p
0.628,0.913,n
0.609,0.614,n
0.342,0.310,p
0.495,0.109,p
0.761,0.762,n
0.971,0.364,p
0.499,0.806,n
0.866,0.481,p
0.556,0.621,n
0.755,0.343,p
0.994,0.015,p
0.451,0.100,p
0.981,0.506,p
0.735,0.806,n
0.173,0.416,n
0.444,0.745,p
0.770,0.543,p
0.474,0.405,n
0.495,0.485,n
0.095,0.572,p
0.634,0.451,n
0.023,0.870,n
0.356,0.656,n
0.750,0.728,n
0.185,0.529,p
0.984,0.345,p
0.739,0.089,p
0.685,0.027,p
0.672,0.867,n
0.451,0.522,n
0.723,0.041,p
0.604,0.196,p
0.791,0.150,p
0.443,0.440,n
0.510,0.949,n
0.957,0.306,p
0.807,0.085,p
0.626,0.754,n
0.261,0.756,n
0.495,0.890,n
0.907,0.048,p
0.188,0.849,n
0.615,0.392,n
0.191,0.908,n
0.906,0.837,n
0.537,0.662,n
0.236,0.872,n
0.010,0.952,n
0.636,0.370,p
0.350,0.219,p
0.260,0.448,p
0.309,0.056,p
0.799,0.590,p
0.418,0.181,p
0.010,0.054,p
0.149,0.215,p
0.461,0.255,n
0.567,0.629,n
0.290,0.313,p
0.233,0.270,p
0.272,0.002,p
0.235,0.805,n
0.756,0.966,n
0.532,0.258,n
0.242,0.096,n
0.253,0.955,n
0.686,0.681,n
0.307,0.002,n
0.385,0.400,p
0.833,0.327,p
0.611,0.354,p
0.504,0.326,n
0.773,0.576,n
0.946,0.722,p
0.026,0.952,n
0.924,0.988,n
0.751,0.654,p
0.915,0.070,n
0.834,0.818,n
0.859,0.937,n
0.506,0.259,p
0.257,0.692,p
0.922,0.592,p
0.431,0.104,p
0.086,0.012,p
0.017,0.065,p
0.799,0.545,p
0.848,0.542,p
0.520,0.674,n
0.804,0.312,p
0.429,0.559,n
0.572,0.874,n
0.379,0.520,n
0.221,0.584,p
0.006,0.219,p
0.773,0.532,p
0.847,0.832,n
0.165,0.079,p
0.556,0.533,n
0.015,0.459,p
0.166,0.247,p
0.940,0.190,p
0.146,0.838,n
0.782,0.411,p
0.737,0.324,n
0.824,0.304,p
0.237,0.748,n
0.096,0.741,p
0.342,0.540,n
0.953,0.108,n
0.636,0.627,p
0.438,0.044,p
0.151,0.527,p
0.579,0.339,n
0.811,0.429,p
0.560,0.449,n
0.874,0.142,p
0.112,0.640,p
0.332,0.786,n
0.522,0.245,n
0.622,0.843,n
0.333,0.637,p
0.789,0.326,p
0.865,0.200,p
0.718,0.404,p
0.646,0.811,n
0.087,0.301,p
0.716,0.228,p
0.396,0.080,p
0.161,0.277,p
0.241,0.898,n
1.000,0.645,n
0.427,0.458,p
0.780,0.771,n
0.028,0.497,p
0.656,0.995,n
0.871,0.343,p
0.401,0.693,n
0.115,0.875,n
0.552,0.308,n
0.016,0.640,p
0.834,0.436,p
0.976,0.056,p
0.816,0.866,n
0.366,0.384,p
0.257,0.102,p
0.962,0.128,p
0.440,0.955,n
0.677,0.829,n
0.282,0.564,p
0.082,0.168,p
0.700,0.430,p
0.544,0.839,n
0.797,0.927,n
0.050,0.864,n
0.225,0.354,p
0.407,0.613,n
0.102,0.940,n
0.958,0.429,p
0.839,0.926,p
0.059,0.837,n
0.375,0.123,p
0.955,0.687,n
0.779,0.365,p
0.358,0.002,p
0.549,0.329,n
0.240,0.357,p
0.110,0.567,p
0.828,0.020,n
0.754,0.743,p
0.128,0.824,n
0.865,0.620,p
0.668,0.141,p
0.884,0.576,p
0.849,0.259,p
0.572,0.174,p
0.737,0.744,n
0.369,0.515,n
0.919,0.329,p
0.023,0.175,p
0.327,0.901,n
0.397,0.806,n
0.310,0.283,p
0.814,0.122,p
0.598,0.498,n
0.754,0.872,p
0.286,0.795,n
0.403,0.817,n
0.028,0.775,n
0.132,0.844,n
0.943,0.036,p
0.076,0.434,p
0.748,0.060,p
0.625,0.966,n
0.564,0.282,n
0.172,0.924,n
0.312,0.275,p
0.682,0.770,n
0.221,0.832,n
0.129,0.823,n
0.280,0.542,n
0.124,0.459,p
0.250,0.330,p
0.968,0.785,n
0.266,0.700,n
0.120,0.848,n
0.306,0.823,n
0.112,0.219,p
0.537,0.564,n
0.398,0.795,n
0.185,0.152,n
0.366,0.298,p
0.615,0.292,p
0.261,0.276,p
0.508,0.700,p
0.391,0.469,n
0.599,0.649,n
0.828,0.313,p
0.489,0.895,n
0.481,0.080,n
0.331,0.789,n
0.141,0.863,n
0.959,0.871,p
0.910,0.455,n
0.872,0.256,p
0.342,0.670,p
0.066,0.744,n
0.146,0.639,p
0.577,0.434,n
0.572,0.456,n
0.782,0.702,p
0.131,0.766,p
0.576,0.371,n
0.952,0.791,n
0.377,0.566,n
0.992,0.858,n
0.492,0.122,p
0.967,0.893,n
0.379,0.937,n
0.974,0.635,n
0.527,0.741,n
0.903,0.160,p
0.380,0.137,p
0.270,0.606,p
0.364,0.297,p
0.974,0.396,p
0.202,0.970,n
0.047,0.796,n
0.395,0.476,n
0.131,0.687,p
0.994,0.720,n
0.507,0.086,p
0.790,0.102,n
0.610,0.056,p
0.937,0.503,p
0.406,0.928,p
0.955,0.935,n
0.996,0.168,p
0.115,0.493,p
0.725,0.609,p
0.678,0.531,p
0.394,0.258,p
0.497,0.504,n
0.745,0.675,p
0.701,0.716,n
0.020,0.080,n
0.226,0.120,p
0.082,0.351,p
0.154,0.367,p
0.655,0.987,n
0.221,0.041,p
0.266,0.852,n
0.530,0.789,p
0.910,0.151,p
0.317,0.680,n
0.159,0.499,p
0.166,0.908,n
0.459,0.231,p
0.074,0.191,p
0.603,0.658,n
0.868,0.881,n
0.660,0.202,p
0.614,0.772,n
0.749,0.453,p
0.427,0.710,p
0.635,0.582,n
0.200,0.813,n
0.394,0.847,n
0.563,0.242,p
0.036,0.114,p
0.642,0.530,n
0.488,0.041,n
0.491,0.568,n
0.693,0.953,n
0.410,0.569,n
0.773,0.971,n
0.288,0.373,n
0.353,0.477,n
0.678,0.398,p
0.258,0.412,p
0.442,0.619,n
0.186,0.960,n
0.164,0.033,p
0.374,0.683,n
0.692,0.104,p
0.339,0.892,n
0.650,0.593,p
0.416,0.344,n
0.480,0.433,n
0.541,0.493,n
0.557,0.748,n
0.379,0.956,p
0.797,0.825,n
0.973,0.923,n
0.398,0.713,n
0.572,0.011,p
0.743,0.452,p
0.255,0.437,p
0.801,0.042,p
0.382,0.523,n
0.346,0.120,p
0.792,0.839,n
0.491,0.990,n
0.984,0.215,p
0.635,0.931,n
0.613,0.570,n
0.642,0.753,n
0.839,0.917,n
0.576,0.293,p
0.712,0.102,p
0.602,0.682,n
0.726,0.846,n
0.792,0.960,n
0.888,0.627,p
0.332,0.975,n
0.474,0.360,n
0.057,0.046,p
0.882,0.933,n
0.616,0.128,p
0.041,0.021,p
0.862,0.630,p
0.917,0.166,p
0.075,0.915,n
0.161,0.858,n
0.189,0.504,n
0.164,0.851,n
0.542,0.036,p
0.604,0.079,p
0.384,0.206,p
0.280,0.315,p
0.686,0.163,p
0.393,0.343,n
0.171,0.751,p
0.253,0.324,p
0.421,0.695,n
0.376,0.398,n
0.464,0.795,n
0.831,0.357,p
0.169,0.668,p
0.188,0.658,p
0.148,0.944,n
0.004,0.585,n
0.526,0.520,n
0.570,0.302,n
0.560,0.311,n
0.944,0.746,n
0.499,0.579,n
0.824,0.349,n
0.281,0.459,p
0.057,0.653,p
0.685,0.105,p
0.335,0.574,n
0.680,0.800,n
0.323,0.995,n
0.813,0.535,p
0.561,0.014,p
0.158,0.189,p
0.500,0.348,n
0.783,0.240,p
0.460,0.137,p
0.755,0.685,p
0.059,0.980,n
0.348,0.884,n
0.575,0.176,p
0.190,0.216,p
0.996,0.057,p
0.042,0.790,n
0.323,0.318,p
0.221,0.810,n
0.216,0.130,n
0.802,0.042,p
0.984,0.463,n
0.102,0.308,p
0.744,0.396,p
0.960,0.217,n
0.065,0.842,n
0.022,0.272,p
0.865,0.918,n
0.763,0.710,p
0.839,0.952,n
0.171,0.568,p
0.974,0.520,p
0.534,0.695,n
0.169,0.158,p
0.055,0.608,p
0.310,0.481,p
0.801,0.220,p
0.407,0.639,n
0.165,0.590,p
0.695,0.261,p
0.955,0.757,n
0.776,0.334,p
0.458,0.910,n
0.261,0.574,n
0.195,0.433,n
0.281,0.385,p
0.477,0.835,n
0.664,0.077,p
0.356,0.908,n
0.489,0.634,n
0.062,0.041,p
0.286,0.872,n
0.754,0.194,p
0.841,0.476,p
0.678,0.727,n
0.364,0.963,n
0.531,0.929,n
0.721,0.617,p
0.056,0.259,p
0.108,0.588,p
0.304,0.674,n
0.466,0.837,n
0.698,0.958,n
0.978,0.909,n
0.399,0.070,p
0.451,0.720,p
0.645,0.906,n
0.681,0.395,p
0.553,0.436,n
0.974,0.873,n
0.490,0.606,n
0.214,0.383,p
0.025,0.699,n
0.365,0.023,p
0.523,0.893,n
0.064,0.949,p
0.042,0.484,p
0.285,0.714,n
0.276,0.856,n
0.411,0.920,n
0.078,0.630,p
0.954,0.632,n
0.648,0.479,n
0.810,0.194,p
0.659,0.438,p
0.616,0.443,n
0.867,0.799,n
0.226,0.534,p
0.381,0.425,n
0.337,0.706,n
0.912,0.976,n
0.030,0.769,n
0.978,0.483,p
0.610,0.262,p
0.601,0.123,p
0.740,0.158,n
0.883,0.765,p
0.428,0.801,n
0.847,0.829,n
0.462,0.059,p
0.660,0.978,n
0.381,0.945,n
0.021,0.611,n
0.785,0.452,p
0.592,0.830,n
0.268,0.515,p
0.886,0.930,n
0.112,0.544,p
0.215,0.833,n
0.331,0.275,p
0.384,0.479,n
0.775,0.479,p
0.137,0.315,p
0.789,0.851,n
0.523,0.583,n
0.449,0.222,p
0.288,0.116,p
0.893,0.997,n
0.685,0.788,n
0.644,0.062,p
0.821,0.406,p
0.335,0.195,p
0.132,0.069,p
0.683,0.323,n
0.522,0.290,p
0.664,0.561,n
0.526,0.686,n
0.950,0.017,p
0.482,0.901,n
0.436,0.940,n
0.324,0.651,n
0.121,0.789,n
0.837,0.147,n
0.691,0.962,n
0.970,0.650,n
0.964,0.631,n
0.800,0.278,p
0.656,0.843,n
0.004,0.834,n
0.616,0.256,p
0.774,0.508,p
0.742,0.454,p
0.447,0.857,n
0.098,0.242,p
0.785,0.258,p
0.921,0.818,n
0.818,0.816,n
0.969,0.765,n
0.499,0.044,p
0.838,0.322,n
0.184,0.400,p
0.957,0.631,n
0.303,0.935,p
0.229,0.263,n
0.559,0.768,n
0.170,0.210,p
0.352,0.536,n
0.818,0.364,p
0.747,0.568,p
0.639,0.524,n
0.965,0.812,n
0.656,0.594,n
0.896,0.625,p
0.093,0.939,n
0.450,0.512,p
0.987,0.881,n
0.106,0.036,p
0.443,0.270,p
0.414,0.897,n
0.825,0.819,n
0.082,0.700,p
0.292,0.374,p
0.910,0.916,n
0.662,0.584,n
0.780,0.243,p
0.203,0.862,n
0.742,0.979,n
0.769,0.458,p
0.803,0.991,n
0.363,0.580,n
0.644,0.817,n
0.804,0.878,n
0.008,0.395,p
0.789,0.738,n
0.459,0.899,n
0.501,0.004,p
0.278,0.585,p
0.015,0.122,p
0.678,0.353,p
0.219,0.602,p
0.409,0.837,n
0.203,0.980,n
0.095,0.233,p
0.429,0.070,p
0.946,0.749,n
0.904,0.279,p
0.549,0.092,p
0.537,0.318,n
0.853,0.816,n
0.783,0.451,p
0.475,0.392,n
0.103,0.115,p
0.526,0.274,n
0.894,0.294,p
0.869,0.736,p
0.699,0.795,p
0.406,0.467,n
0.515,0.695,n
0.573,0.318,n
0.215,0.370,p
0.164,0.877,n
0.033,0.010,p
0.566,0.841,p
0.086,0.748,n
0.476,0.023,p
0.572,0.256,p
0.344,1.000,n
0.693,0.809,n
0.818,0.951,n
0.079,0.917,n
0.822,0.119,p
